transactionHash,blockNumber,timestamp,position,transactionFee,coinbase_transfer,flashbots,liquidator,bidPrice,nftAsset,nftTokenId,nftPrice,ethPrice,revenue_eth,revenue_dollar
0x4683671377b73779c4e32be97fee8db7c6370f101d909a453b2dc71a03c28ead,15978070,1668547175,99,16893236455422982,0,False,0xdacddea78d9b9c7eba66e4da7930e92b357425ce,63000000000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,71,101.99,1249.3746185522075,38.97310676354457,48692.01039649796
0x23724446d8607393af681d34b09a2c5040a5c50d14ca223852ef2f7cd1c4f2e5,15978075,1668547235,142,15974825749907919,0,False,0x3cae9491bcf301ed23b0602a99fe459dfab44d1d,62710000000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,1283,142.7,1249.3746185522075,79.97402517425007,99917.51719616333
0xddd6a6060c58c7c5ef2db24d3c1326ffd1dbfebe0c07c5f2edab83a84483a956,15978096,1668547499,139,41878728881964808,0,False,0xed2ab4948ba6a909a7751dec4f34f303eb8c7236,58850000000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,4555,2.0,1249.3746185522075,-56.89187872888196,-71079.26928561534
0x64f70d8b2616b9e5a15f5ceef0342af2655aa36faaf343cdf6b22933dc7399f2,15978520,1668552611,49,14149448623480910,0,False,0x8d8b9c79196f32161bcb2a9728d274b3b45eb9af,59423900000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,3908,72.875,1249.3746185522075,13.436950551376516,16787.78496963091
0x25f93fde4457bfe562da4a78d3bd9c4a728f90df9da111be2437dc4c9a8e74eb,15978860,1668556691,3,33701910413807393,0,False,0x713f275ba51dec8a166991f8fd44d468b62b1558,76000000000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2222,0.001,1249.3746185522075,-76.0327019104138,-94993.32794681695
0x3ab518f262920fadddb48c67921d1235e784a03eb545d61f7258f487919d675b,15979026,1668558707,100,21815505402543547,0,liquidate,0x4593d72b3a7cd192e684a167a315208aae9fccc8,58000000000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,9286,131.0,1216.812560868985,72.97818449459746,88800.77156244038
0x13a3332b108158d229453c961d201eb690a3cd7a147c1e886ea811dbe1510e99,15980158,1668572375,56,12636080252481414,0,False,0x2984794cbc5ac89dca755f481d9566a30b0325f9,10999100000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,8624,28.8,1216.812560868985,17.788263919747518,21644.982973601345
0xae345c46996b07c59d59b44cc8bf3d5eb3e5750a563edd494f31cd26e9c6641b,15980159,1668572387,43,12400882601930865,0,False,0x0529265f3306aeca1f7bb5fd5a8aedfd539c7db5,11250000000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,2885,30.88,1216.812560868985,19.61759911739807,23870.941020142283
0xa7febbb090fb5eb8f653ad24d085201df6c98b90299671c07a27b1729494491d,16272557,1672101515,90,12884021261232495,0,False,0x3baad898934459b46e317264bf9abd2c70cce464,6030000000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,11635,5.73,1212.4051036736166,-0.3128840212612323,-379.34218423504245
0x04299151e017360f95192d1f87cb76117e2fc892af191421990d2627f64ae0a0,16308088,1672529987,54,26001807341458536,0,False,0xace4585b8e13a1b9fe044e900c280f367a2e8cf7,6054200000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,7641,15.0,1195.1648687957893,8.919798192658542,10660.629436613664
0x274df335fb9bdeae8e5cad48a5cd950aea5c8a5782e82c7301fa37aaf57bb2b6,16308097,1672530095,53,13759896606584245,0,False,0x28358cef6f55f9746c9c26c62e5728036b4f64b8,4900000000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,8870,5.25,1195.1648687957893,0.3362401033934154,401.86235905607396
0x9929d3a5a4dfa5fd4c68e4a19cb6e17391f485f7bc916f0aeecd55926e3fb38c,16308174,1672531019,158,13604633953756314,0,False,0xd91cbd7bd278d0884801ed6d4fb600d8da898591,5563400000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,18253,5e-19,1195.1648687957893,-5.577004633953756,-6665.440011612849
0x3c2687ccb86c249aa5199ae8e79deabfe111a344044fc48f927329d86467ac7f,16431337,1674016547,119,39115192962928968,0,False,0x041c36713d3142b520aed45cbd3ffc5b91311eef,5651200000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,5475,6.8799,1510.599323504958,1.189584807037071,1796.9860047619752
0x83f274a2f002804756649acd55f5603689e0732173401fc2f557939bdf62b9c7,16431338,1674016559,134,31570442484929484,0,False,0x041c36713d3142b520aed45cbd3ffc5b91311eef,7661400000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,1544,23.85,1510.599323504958,16.15702955751507,24406.797919431876
0x37a16329b54c4a50fe7146b49096e9303a775a6236236aaa34ec079737e1be92,16431340,1674016583,86,16749319951138336,0,False,0x2984794cbc5ac89dca755f481d9566a30b0325f9,5694300000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,16390,15.0,1510.599323504958,9.288950680048861,14031.88261335273
0x5c065609fad42f4cfa3265a2162ce456ae96ed858e5d507ef8fe0e3b9ef9fa50,16447254,1674208523,69,21782113364829059,0,False,0xa4f11d739c1877dda21a925ddea3988acc80497c,5220800000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,18243,18.42,1657.6890627118612,13.177417886635173,21844.061505458772
